Date|Adj Close|Volume|Var%|Fechamento|Noticias
2021-03-08|14.067402839660645|141142800|-0.05761485293045654|0|petr3 and petr4: which petrobras stock is worth it ... omni air aircraft has an accident on a petrobras platform in rio 'the exit of petrobras unlocks the value of br', says ronaldo cezar Coelho, who intends to buy 10% of distributor petrobras explains the reason for the high flames in the torch of repair petrobras will suspend the supply of natural gas to distributors in the northeast in 2022 ibovespa closes up 0.9% pulled by valley and petrobras in the midst of abroad and novelty in reform; dollar rises to r$ 5.19 petrobras buys time and has until october to sell ... totvs, petrobras: 10 stocks recommended by brokerages to invest in august petrobras closes contract with sbm offshore for chartering and providing services for fpso mero 4, what s ... crisis in the center of the river: petrobras was unable to sell its former headquarters and will hold a new auction
2021-03-10|14.894112586975098|111744100|0.03473820660101068|1|government plans fuel fund with petrobras assets and no dividends petrobras president says that if gasoline prices are dammed, there will be shortages as political pressure can harm petrobras' recovery petrobras completes 68 years under the most dangerous dismantling in its history
2021-03-11|15.527480125427244|130577500|0.04252469119953006|1|'we will sell petrobras on the 1st day of government', says pre-candidate of the new felipe d'avila promises to sell petrobras on the first day of government with a promise to sell petrobras, new launches felipe d'avila as pre-candidate for the presidency bovespa rises on a day of strong fall for petrobras and vale bolsonaro repeats criticisms of petrobras prices, but says it cannot interfere petrobras: betting on the fall of the stock, today, can generate a gain of up to 5%, says ágora vale has a lower price of the year and petrobras assumes the position of company with the highest market value the president of pdt and the difference between ciro and bolsonaro on petrobras
2021-03-12|15.447473526000975|68123200|-0.0051525810228056895|0|petrobras publishes list of 20 winners of the r$ 22 million program for startups petrobras, assaí and meatpackers leave sustainability index on the stock exchange; see new portfolio oil price drops 2% and petrobras gains space for ... with acts across the country, oil workers resist the dismantling of petrobras ibovespa this week: braskem (brkm5), petrobras (petr3 ... petrobras is fined r$ 262 thousand for toxic gas that left...
2021-03-15|15.767491340637207|68295000|0.02071651484610615|1|petrobras: directors' mandates will be extended until the election of a new president petrobras (petr3 petr4): ceo and board members commit to fulfilling mandates cvm says suspicious operation with petrobras options did not generate estimated profit petrobras conjur - petrobras, cade and public policies lira and pacheco defend discussing privatization model of petrobras and other public companies petrobras starts process to deactivate thermal plant in bahia seen as unfeasible
2021-03-16|15.52081298828125|43407900|-0.015644743163435115|0|of departure from petrobras, castello Branco is appointed by shareholders to Vale's board suspicious operation with petrobras shares was not taken to maturity, says cvm mpf-pr charges petrobras with measures to reactivate and produce hospital oxygen price of natural gas from petrobras to distributors could rise up to 35%, says embrace privatization of 8 of 13 petrobras refineries could raise fuel prices even further, according to oil tankers petrobras thermoelectric plant in bahia will be deactivated will be auctioned tomorrow (03/17) by petrobras, two removal skids of co2 from the p-72 and p73 platforms
2021-03-17|16.05417251586914|77966400|0.03436414883618498|1|chamber approves new gas milestone and ends petrobras monopoly in petrobras sector: how exchange ended bolsonaro's flirtation with... petrobras internal committee approves appointment of general silva and luna petrobras oil production drops 2.6 % in February compared to January, says anp mpf asks petrobras to reopen fafen-pr to produce o2 hospital radar brings notre dame (gndi3), gafisa (gfsa3), petrobras (petr4) and vale (vale3) 4 bdrs of oil to avoid the petrobras risks... 3r petroleum (rrrp3) evaluates more petrobras assets (petr4)
2021-03-18|15.49414348602295|77198900|-0.034883705733983916|0|oceanpact (opct3) hires two vessels to serve petrobras (petr3; petr4) managers appoint pedro medeiros, ex-citi, to the petrobras board of directors petrobras strengthens cooperation ties with usp de são carlos
2021-03-22|15.68082046508789|44129300|-0.020000123971158586|0|petrobras confirms disembarkation of part of the platform crew due to an increase in cases of covid-19 privatization of petrobras comes to the fore after bolsonaro's action thinking about the environment Brazilian oil company petrobras reuses enough water to supply city of 1.3 million inhabitants
2021-03-23|15.20079517364502|57124700|-0.030612256068590863|0|regap oil tankers suspend strike and maintain negotiations with petrobras petrobras resumes production at marlim sul units after ... petrobras starts binding phase for sale of yellowfin and eastern yellowfin
2021-03-24|15.214128494262695|63338300|0.0008771462588215151|1|petrobras announces reduction in the prices of gasoline and diesel petrobras announces the first reduction in the price of diesel in ... with oil falling, petrobras reduces the price of diesel and ... petrobras approves sale of rlam to mubadala for us$ 1 ... petrobras approves sale of landulpho alves refinery petrobras board approves sale of refinery in bahia... petrobras will change more than half of its board ship stranded in the suez canal messes up global logistics and petrobras' life
2021-03-25|15.467474937438965|79214500|0.01665205097168765|1|petrobras gives final approval, and refinery is sold for uS$ 1.6 billion to Arabs eight petrobras directors ask to leave state petrobras reduces number of employees by 10.6% in 2020, to 41,400 petrobras informs dissolution of arbitration court in petros cases and predicted petrobras defines new director of governance and compliance petrobras announces price reduction of gasoline and diesel
2021-03-26|15.640816688537598|60918600|0.01120685514602382|1|Gasoline and diesel decline at stations after Petrobras cuts at the refinery Former Petrobras economist says Shell will rule the Northeast and North fuel market after the sale of rlam
2021-03-29|15.887496948242188|50099700|0.0157715715628437|1|petrobras fires hr manager for negotiations on the eve of the balance sheet confidence crisis generates mismatch between petrobras and oil shares petrobras has military in command again after 30 years fire affects two fuel wagons near replan, the petrobras refinery in paulinia
2021-03-30|15.887496948242188|41959100|0.0|1|petrobras (petr4) confirms resignation for alleged insider trading with worsening of the pandemic, petrobras postpones maintenance of ... abicom sees an average lag of 8% in the price of gasoline and charges an increase to petrobras wagons loaded with fuel burned yesterday (29) near replan, the petrobras refinery in paulínia
2021-03-31|16.067506790161133|68609400|0.011330283335718505|1|new president promises change in petrobras pricing policy petrobras selects coppe app to help in ... petrobras will give IT course to public school students ...
2021-04-01|15.927497863769533|47232900|-0.008713792887726335|0|petrobras is sentenced in arbitration initiated by iesa petrobras made provision to indemnify iesa petrobras is ordered, in the usa, to compensate iesa oil and gas november was the month with the lowest production for petrobras in ... watch and punish: petrobras during the military dictatorship woman is arrested accused of invading and trying to steal petrobras refinery in cubatão
2021-04-05|16.02750587463379|40454400|0.006278953023233225|1|suspicion of insider trading at petrobras was already on b3's radar risk of lawsuit makes petrobras directors withdraw from new mandate the two problems in the petrobras case remain unsolved cvm can investigate insider at petrobras; operation was already on the stock exchange's radar 'insider trading' crime, like that of petrobras, had only one... departure of director gustavo gonzalez from cvm has no relation to petrobras case change of command should affect petrobras' plans for .. petrorio remains in the dispute for albacora, from petrobras, and evaluates other assets sanepar and petrobras sign an agreement that will bring more water to the passaúna dam - bem paraná baker hughes closes a new contract with petrobras to supply subsea equipment for marlin and flying, in fields basin
2021-04-06|16.014169692993164|45934300|-0.0008320809079678249|0|petrobras announces planned shutdown of mussel platform and gas pipeline route 1 fitch ratings assigns petrobras' proposed issuance 'bb-' accident with aw139 helicopter on petrobras offshore platform
2021-04-08|15.800826072692873|63231300|-0.012500166884251929|0|petrobras revenue soars almost 30% in the quarter, and debt falls petrobras reports profit of r$ 42.855 billion in the 2nd quarter and exceeds expectations petrobras approves early payment of r$ 31.6 billion in dividends petrobras decides to leave the northeast gas market
2021-04-09|15.767491340637207|47494400|-0.0021096828673580204|0|petrobras starts campaign to detail fuel costs 5 years after the coup: understand the crime against petrobras and education
2021-04-12|15.927497863769533|50592900|0.010147874489072615|1|petrobras wants to sell a 20% stake in a company in the gulf of mexico petrobras completes obligations and ends an agreement with the us justice system petrobras (petr3) leads highs in this monday's ibovespa session video: oil workers hold a strike against the privatization of petrobras and the sale of the landulpho refinery alves bolsonaro intends to use petrobras dividends to control fuel prices ultra gives up on refinery after petrobras increases price impacts of petrobras aid on the value of gas to the stock exchange ... contrast between fuel price and petrobras profit ... conjur - petrobras must indemnify employee with leukemia ... eduardo costa pinto analyzes petrobras' profits via ppi petrobras' largest refinery, replan has a drop in diesel and gasoline production after releasing toxic gas and bad smell in são sebastião, petrobras is fined in r $ 262 thousand
2021-04-13|15.980834007263185|53612300|0.003348683135910191|1|silva e luna is approved as a member of the board of directors of petrobras petrobras develops with sap a solution to save ... maintenance shutdown at petrobras refineries causes agglomeration of thousands of workers throughout Brazil
2021-04-15|15.91224193572998|64193600|-0.01983102166544659|0|petrobras raises diesel and gasoline prices at petrobras refineries diesel and gasoline prices rise again will general silva e luna earn more than castello branco at petrobras? brazilian court of auditors acquits dilma rousseff of damages caused to petrobras tcu acquits dilma for losses of petrobras with purchase... petrobras approves dividends to shareholders in the amount of r$ 10.27 billion silva and luna begins face-to-face transition in the presidency of petrobras after drilling frustrated, petrobras returns peroba, in the pre-salt
2021-04-16|15.815760612487793|59567300|-0.006063339385604993|0|five challenges that the new president of petrobras will face council appoints general appointed by bolsonaro to preside over petrobras. see who the new directors of the state-owned company are new petrobras board changes its management profile silva e luna consortium led by petrobras returns part of the libra megafield area, in the pre-salt petrobras (petr4) publishes tender notice for lease
2021-04-19|16.732316970825195|196519100|0.05795208847645994|1|adviser resigns and turmoils succession at petrobras ... maintenance operation at a petrobras refinery could result in 100 deaths from covid-19, points out technical note ... petrobras fully returns oil field in the pre-salt, in the Santos basin, to anp the man who is shaking the councils of vale and petrobras consortium led by petrobras returns part of the area of ​​... return of areas by petrobras indicates end of the era of ... petrobras (petr3) informs about resignation of director; hypera (hype3) buys the medicine consultation joaquim silva e luna takes office as president of petrobras 'boldness and prudence': silva e luna takes over petrobras with a promise of fuel at international prices and calms the market general silva and luna takes office as president of petrobras pre -salt: to auction stranded areas, government changes rules; petrobras will receive compensation of r$ 6.4 billion general silva e luna assumes the presidency of petrobras and says he will maintain price parity
2021-04-22|16.339506149291992|46600100|-0.004617985020596961|0|letter sent to bolsonaro and petrobras to prevent a new strike by truck drivers: gasoline can come out at half price at the pumps, according to cntrc petrobras does not recover market value prior to the departure of ... technipfmc and petrobras close a new subsea contract for the flying fields and marlin
2021-04-23|16.32572364807129|60341000|-0.0008435078205408786|0|petrobras board does not reflect company shareholders, says director who resigned investors charge up to r$ 60 billion from petrobras in arbitration proceedings despite the political crisis, petrobras leads favorite shares of ... radar brings petrobras (petr4), braskem ( brkm5) and via retail (vvar3) animations created by africa highlight lubrax and petrobras...
2021-04-26|16.387748718261722|33281000|0.0037992233316872523|1|petrobras will pay dividends on april 29 brazil oil production drops 6% in 1st quarter with petrobras decline keppel is in the final phase of negotiations with petrobras to build fpso p-78 in the buzios field, in the pre-salt of the basin saints
2021-04-27|15.919132232666016|76684900|-0.028595537657561176|0|petrobras should return to profit in the 1st quarter of 2021 and have revenue of us$ 17.7 billion gleisi hoffmann denies that there was corruption of pt in petrobras orchestra petrobras symphony presents 1st edition of the music that transforms festival
2021-04-28|16.498008728027347|66374200|0.036363571010075146|1|petrobras gets more time to sell refineries, decides cade petrobras gets more time from cade to sell assets from ... petrobras (petr4) completes sale of nts for r$ 1.8 billion petrobras refutes single route to biodiesel, wants to launch 'diesel. .. drop in sales could weigh on petrobras' balance sheet, says credit suisse mineradora vale is the most valuable company in latin america and is equivalent to almost 2 petrobras petrobras (petr3/petr4) and alphabet (gogl34): actions for ... forbes radar : cielo, weg, petrobras, 3m and other corporate highlights
2021-04-29|16.277484893798828|49775900|-0.013366693997069024|0|petrobras guarantees atapu and sepia petrobras closes sale of nts to fund managed by brookfield and itaúsa profit taking on banks and petrobras makes ibovespa ... cade confirms that innova will have to return to petrobras or ...
2021-04-30|16.277484893798828|61039200|0.0|1|petrobras reduces diesel and gasoline prices at refineries petrobras reduces diesel and gasoline prices petrobras reduces diesel and gasoline prices at the refinery from saturday oil tankers go on strike on monday against petrobras measures without a pier to supply ships, petrobras may lay off 100 ... mining company vale becomes the most valuable company in latin america, displacing oil company petrobras and ambev
2021-05-03|16.146549224853516|49039900|-0.008043974225723005|0|bolsonaro says he will guide the privatization of petrobras in a meeting with ministers problem with petrobras aviation gasoline leaves more than 11 thousand planes on the ground petrobras (petr3 and petr4): harvest raises target price and projects ... keppel offers r$ 12.5 billion for the purchase of a petrobras platform offshore recruitment and selection in macaé to work on petrobras platforms, demand vacancies today (04), by oil and gas outsourced engeman cvm opens investigation for use of privileged information with petrobras shares cvm says it investigates petrobras for use of privileged information with shares cvm confirms process to investigate alleged privileged information about changes in petrobras petrobras reduces by 80% step of reservoir modeling using artificial intelligence cvm confirms investigation of 'insider trading' at petrobras cvm will investigate suspected privileged information about Petrobras; understand anfavea suggests injection of petrobras resources into ...
2021-05-04|15.774410247802734|44765000|-0.023047585701963302|0|petrobras announces a 39% increase in natural gas for distributors petrobras announces a 39% increase in the price of natural gas petrobras raises the price of natural gas by almost 40% for distributors on May 1st petrobras changes the scale of workers on platforms to ... fund da vinci partners completes acquisition of petrobras wind farms suspended by petrobras, modec was isolated leader of ... xp reduces estimated value of sale of petrobras refineries to up to us$ 4.77 billion fired from petrobras, manager turns to cvm about insider information case
2021-05-05|16.422203063964847|75611900|0.041066056098822516|1|petrobras invests US$ 35 million to dismantle...
2021-05-07|16.80122947692871|74118200|0.03744670807573392|1|petrobras announces increase in gasoline, diesel and cooking gas petrobras once again raises the price of gasoline and diesel from this tuesday petrobras announces increase in gasoline and diesel prices, the first increase in the management of silva e luna petrobras launches its largest offshore oil exploration platform in brazil without petrobras, br distributor now targets the energy sector sheltered in ciep, former occupants of petrobras land in itaguaí complain about lack of water at school petrobras shares close down despite the increase in fuel prices and the rise in oil prices; ambev rises 3%, banks fall Arab mubadala fund that bought rlam, from petrobras, is ready to buy Brazilian oil for the refinery in bahia
