title|media|date|desc
Cerca de 1.000 lojas fecharam as portas em Campos nos ...|Ururau|05/11/2020|“Quando a Petrobras começa a desinvestir e o mercado do petróleo começa a  desempregar, esse fluxo econômico é impactante. Foi o que senti no meu  negócio em...
Bitcoin passa de 15 mil dólares e bate recorde histórico em reais|Seu Dinheiro|05/11/2020|'JULGAMENTO' DA PETROBRAS? Descubra se a estatal é culpada pela explosão  nos preços dos combustíveis. Menu.
Dilma Rousseff absolvida em investigação sobre a Petrobras|Jornal Extra Classe|06/11/2020|Dilma era presidente do Conselho de Administração da Petrobras no segundo  governo do ex-presidente Luiz Inácio Lula da Silva, período em que as  refinarias foram...
Preso “Barão do petróleo”, o ex-vereador do RJ, que deu um prejuízo de 33 milhões de reais à P ...|CPG Click Petroleo e Gas|06/11/2020|Quadrilha responsável por roubar 14 milhões de litros de petróleo da  Petrobras, agia no estado do Rio de Janeiro, São Paulo, Minas Gerais e  Espírito Santo.
Gás de cozinha pode custar R$ 90; saiba o que está por trás do preço alto|Tv Jornal|06/11/2020|Após a Petrobras aumentar o preço do gás de cozinha, pela oitava vez, em  seis meses, muitos consumidores e revendedoras ficaram preocupados.
Preço do gás deve subir em ao menos 15 estados até o fim do ano, com impacto para a indústria|O Globo|06/11/2020|Em dezembro, a Petrobras e as distribuidoras começam a renegociar seus  contratos para 2021 com base nas condições de mercado. Por isso, há uma  expectativa de...
Tesla, de Elon Musk, lança linha própria de tequilas e vendas esgotam|Seu Dinheiro|06/11/2020|'JULGAMENTO' DA PETROBRAS? Descubra se a estatal é culpada pela explosão  nos preços dos combustíveis. Menu. Seu Dinheiro. Últimas Notícias.
Relembre a visita de Joe Biden ao Rio em 2013|O Globo|06/11/2020|Então vice-presidente de Barack Obama, Biden visitou o Morro Dona Marta, em  Botafogo, além do Porto do Rio e o Centro de Pesquisas da Petrobras, no  Fundão.
Money Week: CEO da Vulcabras já foi piloto de Formula 3|Eu Quero Investir|06/11/2020|Radar traz Petrobras (PETR4), Embraer (EMBR3) e Braskem (BRKM5) · Futuros  de NY sobem e demais mercados operam em terreno positivo; tendência se  mostra de...
Contratos da Transocean com a Petrobras, demanda vagas para prestação de serviços de perfuração offshore de poços de petróleo e gás|Click Petróleo e Gás|06/11/2020|Contratos com a Petrobras da multinacional líder de serviços de perfuração  para poços de petróleo e gás Transocean, demanda vagas offshore neste dia  (06/11).
Justiça nega tirar tornozeleira de ex-presidente da Petros|Exame|06/11/2020|... do uso de tornozeleira para o monitoramento eletrônico do ex-presidente  do fundo de pensão da Petrobras, a Fundação Petros, Carlos Fernando Costa.
Com baixa demanda, Latam tem prejuízo de US$ 573,1 milhões no terceiro trimestre|Seu Dinheiro|06/11/2020|GAME OVER para Petrobras? Clique aqui e descubra 2 ações que 'vencem' a  estatal. Menu.
Negócio fechado: Petrobras vende 100% de Baúna para a Karoon|CPG Click Petroleo e Gas|07/11/2020|A Petrobras finalizou hoje (6/11) a venda da totalidade de sua participação  no campo de Baúna (área de concessão BM-S-40), localizado em águas rasas  na...
Recrutamento e seleção offshore em Macaé para trabalhar em contratos Petrobras; empregos de nível médio técnico em mecânica, elétrica, instrumentação e mais|Click Petróleo e Gás|07/11/2020|Recursos Humanos da Engeman Macaé anuncia novas vagas de emprego de nível  médio para processo seletivo offshore em projetos de plataformas Petrobras.
Após venda de campos de Petróleo – Petrobras começa a dar adeus á Bahia, onde o petróleo ainda era dos brasileiros, segundo especialista|CPG Click Petroleo e Gas|07/11/2020|Após venda de campos de Petróleo – Petrobras começa a dar adeus á Bahia,  onde o petróleo ainda era dos brasileiros, segundo especialista. Escrito  por Valdemar...
Ant Group: maior IPO da história é cancelado em cima da hora|Eu Quero Investir|07/11/2020|Radar traz Petrobras (PETR4), Embraer (EMBR3) e Braskem (BRKM5) · Futuros  de NY sobem e demais mercados operam em terreno positivo; tendência se  mostra de...
Berkshire Hathaway, conglomerado de Warren Buffett, tem lucro de US$ 30,1 bilhões no 3º tri|Seu Dinheiro|07/11/2020|'JULGAMENTO' DA PETROBRAS? Descubra se a estatal é culpada pela explosão  nos preços dos combustíveis · Berkshire Hathaway, conglomerado de Warren  Buffett, tem...
Ex-Arsenal e Barcelona, Alex Song assina com clube do ...|ISTOÉ Independente|07/11/2020|Petrobras aprova Andrade como conselheiro e CEO · ISTOÉ Gente 13:43. Ana  Maria Braga fala sobre o caso de Klara Castanho ao vivo na Globo: '...
De olho em habitação popular, Tenda aposta suas fichas em casas de madeira|Seu Dinheiro|07/11/2020|'JULGAMENTO' DA PETROBRAS? Descubra se a estatal é culpada pela explosão  nos preços dos combustíveis. Menu. Seu Dinheiro. Últimas Notícias.
Malu Gaspar lança livro que exibe as entranhas da Odebrecht ...|Jornal Opção|07/11/2020|“Em 2015, quando a força-tarefa da Lava Jato fulminou o 'clube' de  empreiteiras que controlava os contratos com a Petrobrás, a Odebrecht  liderava com folga...
Desmatamento na Amazônia cresce 50% em outubro|ISTOÉ DINHEIRO|07/11/2020|Ibovespa flerta com 101 mil pontos apoiado em Vale e Petrobras · Economia  12:07. petrobras. Anapetro protocola denúncia na CVM contra eleição de Paes  de...
O que é preciso para trabalhar no mercado financeiro? Ana ...|Seu Dinheiro|07/11/2020|GAME OVER para Petrobras? Clique aqui e descubra 2 ações que 'vencem' a  estatal. Menu.
Participantes do fundo Petros questionam acordo sobre Sete Brasil|VEJA|08/11/2020|A empresa gerenciaria quase 30 navios sondas para a Petrobras. Grandes  bancos privados, os maiores fundos de pensão do país, fundos de  investimentos, todos...
FII: confira os fundos imobiliários com menor rentabilidade em ...|Eu Quero Investir|08/11/2020|Radar traz Petrobras (PETR3; PETR4), Light (LIGT3) e Caixa Seguridade  (CXSE3) · Futuros de NY operam sem direção definida com S&P perto da  estabilidade e...
Magazine Luiza (MGLU3) e Via Varejo (VVAR3) estão entre ...|Eu Quero Investir|08/11/2020|Duas notícias importantes e recentes injetam dinheiro na BR Distribuidora.  Primeiramente, a empresa fechou contrato de venda de óleo diesel marítimo à  Petrobras...
Como fica a Itaúsa após a cisão da XP?|Money Times|08/11/2020|O banco reiterou a recomendação de compra, com preço-alvo de R$ 13, o que  implica potencial de valorização de 32%. Leia também: Petrobras · Economia  · Petrobras...
Tempestade Eta afeta cafezais e estradas na América Central|Money Times|08/11/2020|Gasolina e etanol têm primeira queda de preço depois de três meses de altas  · Se havia dúvida de que a Petrobras (PETR4) amarrava preço do etanol nas  usinas...
Omar Ayuso, de 'Elite', publica foto dele nu simulando um toureiro: 'Perfeição'|Noticias ao Minuto|08/11/2020|"Petrobras: ""Tinha mensagens que podiam incriminar Bolsonaro"". Política  Brasil Há 1 Hora. Petrobras: ""Tinha mensagens que podiam incriminar  Bolsonaro""..."
Bolsonaro ignora Biden e diz que não sabe se tentará reeleição em 2022|Exame|08/11/2020|Petrobras (PETR4): minoritários avisam que vão recorrer se Paes de Andrade  for eleito. Mercados. Há um dia • 2 min de leitura...
Por que o Nubank comprou a Easynvest?|Money Times|08/11/2020|Comitê da Petrobras (PETR3;PETR4) aprova Caio Paes de Andrade para cargo de  CEO · CVC. Comprar ou vender? O que fez ação da CVC (CVCB3) cair nesta  sexta?
Sem FMU ou Anhembi Morumbi, Ser olha outros ativos em SP|Economia & Negócios|08/11/2020|Mudança de presidente da Petrobras será inócua para controlar os preços;  leia análise · Auxílio Brasil: famílias reclamam de demora e falta de  informações.
Mendes Júnior e ex-executivos são condenados por fraudes bilionárias na Petrobras|Diário do Poder|09/11/2020|... prática de atos de improbidade administrativa decorrentes do pagamento  de propina para o ex-diretor de Abastecimento da Petrobras, Paulo Roberto  Costa,...
Responsabilidade de administradores: é hora de repensar o papel da CVM|Exame|09/11/2020|"Mauro Cunha: ""É pouco provável que se reúnam condições mais óbvias de  falhas de governança e de diligência do que no caso da Petrobras""  (Exame/Germano..."
3R Petroleum precifica IPO abaixo da faixa estimada, movimenta R$ 690 mi|Money Times|09/11/2020|Com os recursos, a companhia comprou da Petrobras campos de exploração no  Rio Grande do Norte: Macau, Aratum, Serra, Salina Cristal, Porto Carão,...
Prosafe terá mais operações com a Petrobras até 2021|Click Petróleo e Gás|09/11/2020|A Prosafe, fornecedora de plataforma de acomodação offshore, assinou uma  extensão de contrato com a Petrobras para o fornecimento da embarcação...
Karoon fecha contrato para fretamento do FPSO Cidade de ...|Portos e Navios|09/11/2020|A plataforma atuará no campo de Baúna, no sudeste da Bacia de Santos. A  companhia finalizou a aquisição do campo da Petrobras na semana passada,  como parte do...
Vazamento: contenção de óleo no Rio Sergipe ainda não foi ...|Infonet|09/11/2020|No dia 29 de outubro, a Petrobras identificou um vazamento de água e óleo  oriundo de um poço de petróleo no município de Riachuelo. De acordo com a  estatal,...
Pandemia afeta rentabilidade de bancos|Seu Dinheiro|09/11/2020|GAME OVER para Petrobras? Clique aqui e descubra 2 ações que 'vencem' a  estatal ... Novo normal? Pandemia afeta rentabilidade de bancos. Retorno  sobre o...
Suspeito de operar pirâmide financeira, dono da JJ Invest é preso no RJ|Seu Dinheiro|09/11/2020|'JULGAMENTO' DA PETROBRAS? Descubra se a estatal é culpada pela explosão  nos preços dos combustíveis. Menu. Seu Dinheiro. Últimas Notícias.
Magazine Luiza avança 148% em vendas online e tem lucro de R$ 206 milhões|Seu Dinheiro|09/11/2020|'JULGAMENTO' DA PETROBRAS? Descubra se a estatal é culpada pela explosão  nos preços dos combustíveis · Magazine Luiza avança 148% em vendas online e  tem lucro...
Inovação é aposta de setor de transporte|Seu Dinheiro|09/11/2020|GAME OVER para Petrobras? Clique aqui e descubra 2 ações que 'vencem' a  estatal. Menu.
Funcionários da Petrobras vão à Justiça contra venda de ...|ES Brasil|10/11/2020|Representantes de trabalhadores da Petrobras entraram com ação civil  pública reivindicando a suspensão imediata do processo de venda de ativos  e...
Mitsui contrata banco e avalia vender a fatia de 49% na Gaspetro|Valor Econômico|10/11/2020|A Mitsui tornou-se sócia da Petrobrás no fim de 2015, ao comprar a fatia de  49% ... Em seu processo de venda de ativos não estratégicos, a Petrobras  também...
Petrobras faz gestão de dados com Integra|Baguete|10/11/2020|Plataforma Klassmatt conquista mais um cliente de grande porte. Carlos Py,  CEO da Klassmatt-Integra. Tamanho da fonte: -A+A. A Petrobras adotou a  solução da...
Valor de mercado do Ibovespa sobe para R$ 3,72 trilhões em novembro|Valor Econômico|10/11/2020|O desempenho tanto da Petrobras como do setor bancário ocorre também pela  rotação de carteiras, com o mercado realizando lucros em ações que tiveram  melhor...
Petroleiros marcam ato para esta quarta-feira na Repar, em Araucária - Bem Paraná|Bem Paraná|10/11/2020|... e também contra as privatizações no Sistema Petrobrás, com mobilizações  e atrasos em bases operacionais da Federação Única dos Petroleiros (FUP).
255 vagas de emprego de nível fundamental, médio e técnico para contratos Petrobras offshore e onshore em Macaé e Espírito Santo|CPG Click Petroleo e Gas|10/11/2020|A Petrobras fechou mais três contratos com a Elfe Engenharia, ... de três  novos contratos junto a Petrobrás no mês de Junho de 2020; UO-Rio lote A,...
Money Week: as recomendações do CEO da Dahlia Capital|Eu Quero Investir|10/11/2020|Radar traz Petrobras (PETR3; PETR4), Eletrobras (ELET3; ELET6) e Hapvida  (HAPV3) · Com Selic a 13,25%, a poupança vale a pena?
Governo federal autoriza repasse de R$ 21,6 milhões ao Amapá|Exame|10/11/2020|Preço do combustível é uma decisão da Petrobras, não do governo, diz  ministro. Petrobras (PETR4) segue na mira do governo mesmo após renúncia do  CEO; ações.
Para brigar com rivais, Via Varejo vira sócia do ‘hub’ de inovação Distrito|Seu Dinheiro|10/11/2020|GAME OVER para Petrobras? Clique aqui e descubra 2 ações que 'vencem' a  estatal. Menu. Seu Dinheiro. Últimas Notícias · Mercados ao vivo.
Conab prevê produção recorde de grãos na safra 2020/21|SpaceMoney|10/11/2020|Ibovespa sobe 2,1%, aos 100 mil pts. com Petrobras (PETR4) e Vale (VALE3);  dólar cai 0,3% ... (RECV3) e PetroRio (PRIO3) caem até 10%, com Petrobras  (PETR4).
ConJur - Juiz anula sentença arbitral que mandou Petrobras ...|Consultor Jurídico|11/11/2020|Justiça anula sentença arbitral que condenou Petrobras a indenizar  acionistas ... a ressarcir os fundos de pensão Petros (de funcionários da  Petrobras) e...
Petrobras Cultural anuncia edital de R$ 2 milhões para projetos literários|Correio Braziliense|11/11/2020|A iniciativa Petrobras Cultural para Crianças lançou a terceira seleção de  projetos de 2020, agora voltada para feiras e ações literárias.
Cadastro de currículo em todas as funções para contratos Petrobras offshore na UO-Rio em Macaé e para trab ...|CPG Click Petroleo e Gas|11/11/2020|Cadastre o seu currículo nas vagas de emprego abaixo para trabalhar  offshore em Macaé na UO-Rio e na refinaria da Petrobras REFAP de Canoas,  RS. Trabalhe no...
EnP compra participação em campos e blocos no Espírito Santo|EPBR|11/11/2020|A Petrobras anunciou em outubro que vendeu por US$ 10,84 milhões os campos  de Lagoa Parda, Lagoa Parda Norte e Lagoa Piabanha, para a Imetame.
Petrobras publica licitação para contratação de empresas do setor de manutenção, para Unidade de Tratamento de Gás UTG|CPG Click Petroleo e Gas|11/11/2020|A Petrobras abriu licitação ontem para empresas do setor de manutenção,  realizarem serviços técnicos na UTG – Unidade de Tratamento de Gás, em  Itaboraí, no Polo...
Penny Stocks: o que são, como identificar e quando são ...|Eu Quero Investir|11/11/2020|Em meio à euforia com a empresa (que queria superar a Petrobras), a OGX  chegou a fazer o maior IPO (Oferta Pública Inicial) da Bolsa de Valores em  2010.
Posto Brasil garante combustível com qualidade 100 ...|Assiscity|11/11/2020|O Posto realiza atendimento 24h todos os dias. Há 35 anos, o Posto Brasil  oferece para toda a população de Assis combustíveis com qualidade 100%  Petrobras. Com...
Casal de cientistas entra para lista de mais ricos da Alemanha com vacina da Pfizer e BioNTech|Seu Dinheiro|11/11/2020|GAME OVER para Petrobras? Clique aqui e descubra 2 ações que 'vencem' a  estatal · Casal de cientistas entra para lista de mais ricos da Alemanha  com vacina...
Saída de dólares supera entrada em US$ 20,1 bilhões no ano até dia 6, diz BC|Seu Dinheiro|11/11/2020|'JULGAMENTO' DA PETROBRAS? Descubra se a estatal é culpada pela explosão  nos preços dos combustíveis. Menu. Seu Dinheiro. Últimas Notícias.
BDRs têm recorde de negociação na B3; Google é o mais ...|Eu Quero Investir|11/11/2020|Radar traz Petrobras (PETR4), Embraer (EMBR3) e Braskem (BRKM5) · Futuros  de NY sobem e demais mercados operam em terreno positivo; tendência se  mostra de...
Auditores respiram aliviados com desfecho de caso Petrobras; mas e os demais agentes?|Valor Investe|12/11/2020|A boa nova veio do julgamento realizado pela diretoria da CVM sobre o  trabalho dos auditores que atestaram a aderência dos balanços da Petrobras  às normas...
Quem é e o que quer a petroleira que acaba de negociar com a Petrobras|Exame|12/11/2020|No entanto, petroleiras de menor porte continuam avançando no Brasil,  principalmente com o programa de desinvestimentos da Petrobras. Uma delas é  a...
Petrobras aumenta preço da gasolina e diesel a partir de hoje (12/11)|CPG Click Petroleo e Gas|12/11/2020|Aumento do preço da gasolina e do diesel nas refinarias da Petrobras vem em  meio a movimento de alta nos preços do petróleo no mercado internacional  nos...
3R Petroleum abre capital e quer usar dinheiro de IPO para comprar ativos da Petrobras|Seu Dinheiro|12/11/2020|Outros 30% dos recursos do IPO serão para dar continuidade na aquisição de  ativos da Petrobras em curso. A empresa fechou neste ano a compra de 65% do  ativo...
Época NEGÓCIOS 360°: as 30 maiores empresas do Brasil|Época Negócios|12/11/2020|Sede da Petrobras no Rio de Janeiro (Foto: Vanderlei Almeida/AFP/Getty  Images). O anuário Época NEGÓCIOS 360° é elaborado a partir de uma extensa  pesquisa e...
Kepler Weber tem lucro líquido de R$ 23 milhões no terceiro trimestre, alta de 44,4%|Seu Dinheiro|12/11/2020|GAME OVER para Petrobras? Clique aqui e descubra 2 ações que 'vencem' a  estatal. Menu.
Votorantim Cimentos anuncia metas de sustentabilidade e quer reduzir emissões em 12% até 2030|Economia & Negócios|12/11/2020|Leia Também. Petrobrás cria gerência executiva com foco na redução de  emissão de gases de efeito estufa. A fabricação de cimento e concreto é um  dos...
Empresa atrasa salários e provoca greve no DF após receber R$130 milhões|Diário do Poder|12/11/2020|Moro acha 'risível' PT culpar juiz e não o ladrão por prejuízo na Petrobras  ... Ministro Sachsida substitui presidente da Petrobras a pedido de  Bolsonaro.
Nubank financiará educação de programadores negros após polêmica|Money Times|12/11/2020|A instituições acrescentou, porém, que as pessoas formadas pelo programa  não serão necessariamente contratadas pelo Nubank. Leia também: Petrobras.  Empresas.
Setor do petróleo discute projeto que exige cumprimento de conteúdo local - O São Gonçalo|O São Gonçalo|12/11/2020|O gerente-executivo da Petrobras, Fernando Assumpção, explicou que atender  ao conteúdo local não é uma simples opção econômica e argumentou que a  empresa...
Petrobras quer reduzir em 30% custos com poços do campo ...|ISTOÉ DINHEIRO|13/11/2020|A Petrobras lançou um programa de eficiência de poços com foco na redução  de 30% dos custos envolvidos nessa atividade. A intenção é otimizar os  projetos de...
3R Petroleum afirma que pretende ser a sucessora da Petrobras nos campos de petróleo em que a empresa está desinvestindo|CPG Click Petroleo e Gas|13/11/2020|Processo de desinvestimento da Petrobras. No plano de negócios 2020-2024 da  Petrobras divulgado na semana passada, a empresa, afirma que buscaria  vender US $ 20...
Ambev distribuirá 48 usinas solares para abastecer centro de distribuição|Seu Dinheiro|13/11/2020|GAME OVER para Petrobras? Clique aqui e descubra 2 ações que 'vencem' a  estatal. Menu.
De olho em Guedes, fantasma do ‘risco fiscal’ promete assombrar o mercado nesta sexta-feira 13|Seu Dinheiro|13/11/2020|'JULGAMENTO' DA PETROBRAS? Descubra se a estatal é culpada pela explosão  nos preços dos combustíveis. Menu. Seu Dinheiro. Últimas Notícias.
As obrigações do empregador e os custos no home office|Consultor Jurídico|13/11/2020|Em julho deste ano, uma liminar envolvendo a Petrobras chamou a atenção do  meio trabalhista. Em decisão da 52ª Vara do Trabalho do Rio de Janeiro,...
Subsea 7 aumenta sua frota com a chegada do navio carretel Seven Vega|CPG Click Petroleo e Gas|13/11/2020|... Petrobras estende contrato com a Subsea 7 para 3 navios PLSV em  operação · Petrobras renova contrato do PLSV Sapura Topázio · Oportunidades  para...
Flórida pode permitir que pessoas atirem contra protestos violentos|Diário do Poder|13/11/2020|Moro acha 'risível' PT culpar juiz e não o ladrão por prejuízo na Petrobras  ... Ministro Sachsida substitui presidente da Petrobras a pedido de  Bolsonaro.
